,Employee ID,Full Name,Start Date,Title,Supervisor,Mail,Business Unit,Employee Status,Job Type,Zone,Contract Type,Termination Type,Department,Division,Date of Birth,State,Job,Gender,Zipcode,RaceDesc,Marital Status,Performance Score,Current Employee Rating
677,1104,Sean Bernstein,16-Jun-19,Production Technician I,Matthew West,sean.bernstein@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,General - Engineering,14-09-1995,Massachussets,Supervisor,Male,2072,Asian,Divorced,Fully Meets,3
678,1105,Shakira Perry,08-Oct-20,Production Technician I,Mark Jacobs,shakira.perry@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Production       , General - Conference,11-10-1948,Massachussets,Technician,Female,2176,Hispanic,Single,Fully Meets,3
679,1106,Michael J Fitzpatrick,18-Aug-21,Production Technician II,Isaac Long,michael j.fitzpatrick@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,Aerial,01-01-1995,Massachussets,Lineman,Male,2143,Other,Single,Fully Meets,3
680,1107,Cybil Trzeciak,16-Mar-20,Production Technician II,Amanda Marshall,cybil.trzeciak@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Wireline Construction,09-02-1992,Massachussets,Laborer,Female,1778,Other,Single,Fully Meets,3
681,1108,Barry Wilber,24-Jan-19,Production Technician I,Danielle Jones,barry.wilber@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unknown,Production       , General - Conference,18-04-1969,Massachussets,Flagger,Male,2324,White,Married,Fully Meets,3
682,1109,Enola Chivukula,11-Jun-22,Production Technician I,Timothy Moore,enola.chivukula@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Production       ,Field Operations,01-10-1981,Massachussets,Laborer,Female,1775,White,Divorced,Fully Meets,3
683,1110,Joelle Burke,02-Jul-22,Production Technician II,Joshua Vasquez,joelle.burke@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unknown,Production       , General - Conference,05-05-1987,Massachussets,Foreman,Female,2148,Asian,Single,Fully Meets,3
684,1111,Alexandra Kirill,08-Sep-19,Production Technician I,Mark Hernandez,alexandra.kirill@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Production       ,Splicing,31-05-1952,Massachussets,Splicer,Female,2127,White,Widowed,Fully Meets,3
685,1112,Celeste Johnson,10-Jul-22,Production Technician I,Kristi Andrews,celeste.johnson@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unknown,Production       ,Engineers,15-07-1975,Massachussets,Project Manager,Female,84262,White,Single,Fully Meets,3
686,1113,Nathalia Hendrix,24-Apr-22,Production Technician I,Kenneth Carter,nathalia.hendrix@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unknown,Production       , General - Conference,03-09-1976,Massachussets,Lineman,Female,31490,Asian,Divorced,Fully Meets,3
687,1114,Justus Bowen,31-Mar-20,Production Technician I,John Smith,justus.bowen@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unknown,Production       , General - Conference,31-12-1960,Massachussets,Laborer,Female,59522,Hispanic,Widowed,Fully Meets,3
688,1115,Marcus Bender,23-Mar-19,Production Technician I,Bradley Butler,marcus.bender@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Field Operations,19-02-1997,Massachussets,Technician,Male,63452,Black,Widowed,Fully Meets,3
689,1116,Ryker Logan,09-Mar-19,Production Technician I,Ryan Jenkins,ryker.logan@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Production       ,Field Operations,10-08-1984,Massachussets,Clerk,Male,50055,White,Divorced,Fully Meets,3
690,1117,Payten Middleton,21-Feb-19,Production Technician I,Dennis Martinez,payten.middleton@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Production       , General - Conference,23-08-1997,Massachussets,Technician,Male,6139,Other,Divorced,Fully Meets,3
691,1118,Harrison Hunt,04-Oct-19,Production Technician I,Stephen Parks,harrison.hunt@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Retirement,Production       ,Engineers,29-02-1976,Massachussets,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3
692,1119,Orlando Henderson,24-Nov-19,Production Technician I,Brenda Garza DDS,orlando.henderson@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Involuntary,Production       ,Field Operations,31-12-1994,Massachussets,Laborer,Female,49105,White,Single,Fully Meets,3
693,1120,Darian Potts,17-Aug-20,Production Technician I,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unknown,Production       ,People Services,20-09-1968,Massachussets,Administration,Female,24637,Black,Divorced,Fully Meets,3
694,1121,Isabela Collins,16-Mar-21,Production Manager,Alyssa Gill,isabela.collins@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Aerial,29-05-1981,Massachussets,Lineman,Female,87582,Hispanic,Widowed,Fully Meets,3
695,1122,Sierra Macias,16-Nov-21,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Retirement,Production       , General - Conference,13-11-1975,Massachussets,Technician,Female,35632,White,Married,Fully Meets,3
696,1123,Giuliana Farmer,03-May-22,Production Manager,Barbara Gardner,giuliana.farmer@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unknown,Production       ,Field Operations,06-11-1965,Massachussets,Lineman,Female,38475,Other,Married,Fully Meets,3
697,1124,Pierce Robbins,24-Dec-19,Production Manager,Monique Hudson DDS,pierce.robbins@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Production       ,Engineers,17-06-1986,Massachussets,Technician,Female,80817,Other,Married,Fully Meets,3
698,1125,Lamont Bridges,21-Oct-21,Production Technician II,Angela Peterson,lamont.bridges@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Unknown,Production       ,Aerial,05-05-1991,Massachussets,Lineman,Male,10511,Hispanic,Married,Fully Meets,3
699,1126,Gretchen Richard,08-Sep-18,Production Technician II,Tony Pratt,gretchen.richard@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Production       ,Engineers,27-10-1959,Massachussets,Engineer,Male,6305,White,Divorced,Fully Meets,3
700,1127,Axel Hart,26-Feb-19,Production Technician II,Keith Lyons,axel.hart@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unknown,Production       , General - Conference,28-03-2001,Massachussets,Technician,Male,33576,White,Married,Fully Meets,3
701,1128,Emma Escobar,21-Apr-23,Production Technician II,Kevin Calderon,emma.escobar@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unknown,Production       , General - Conference,20-06-1957,Massachussets,Technician,Female,12707,Hispanic,Married,Fully Meets,3
702,1129,Maximilian Craig,19-Sep-19,Production Technician II,Laura Reid,maximilian.craig@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Resignation,Production       ,Field Operations,17-05-1956,Massachussets,Tower Hand,Female,73131,Other,Married,Fully Meets,3
703,1130,Erik Padilla,23-Dec-20,Production Technician I,Stacey Fowler,erik.padilla@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Technology,17-02-1997,Massachussets,Intern,Female,37659,Hispanic,Divorced,Fully Meets,3
704,1131,Gilbert Duffy,29-Mar-19,Production Technician I,Stephen Hebert,gilbert.duffy@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Unknown,Production       ,Splicing,22-03-1995,Massachussets,Operator,Female,48502,Black,Single,Fully Meets,3
705,1132,Raymond Ayers,15-May-21,Production Technician I,James Burgess,raymond.ayers@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Involuntary,Production       ,Aerial,04-11-1963,Massachussets,Laborer,Female,88428,Hispanic,Widowed,Fully Meets,3
706,1133,Vincent Wyatt,14-Mar-22,Production Technician I,Jordan Robinson,vincent.wyatt@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Production       ,Aerial,20-11-1949,Massachussets,Engineer,Female,95347,Hispanic,Married,Fully Meets,3
707,1134,Micah Stanley,06-Dec-21,Production Technician I,Matthew Baker,micah.stanley@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Production       , General - Conference,07-09-1996,Massachussets,Technician,Female,80920,Asian,Single,Fully Meets,3
708,1135,Evan Chen,27-Oct-21,Production Technician I,Anita Dudley,evan.chen@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Engineers,30-08-1964,Massachussets,Principal,Male,7440,Other,Widowed,Fully Meets,3
709,1136,Serenity Thornton,01-Apr-23,Production Technician I,Marilyn Cook,serenity.thornton@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,27-03-1946,Massachussets,Driver,Male,84202,Other,Divorced,Fully Meets,3
710,1137,Talan Rivas,29-May-19,Production Technician I,Brian Hamilton,talan.rivas@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,28-02-1954,Massachussets,Laborer,Male,3187,Black,Single,Fully Meets,3
711,1138,Calvin Braun,12-Jul-19,Production Technician I,David Park,calvin.braun@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,Production       ,General - Engineering,02-08-1983,Massachussets,Coordinator,Male,2766,Black,Divorced,Fully Meets,3
712,1139,Cale Bender,10-Aug-18,Production Technician I,Victoria Campbell,cale.bender@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Involuntary,Production       ,Splicing,11-04-1953,Massachussets,Technician,Male,75014,Hispanic,Married,Fully Meets,3
713,1140,Kirsten Vance,29-Sep-21,Production Technician I,Anthony Steele,kirsten.vance@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Engineers,11-08-1988,Massachussets,Engineer,Female,53486,Black,Single,Fully Meets,3
714,1141,Cade Cox,05-Aug-21,Production Technician I,Terry Henson,cade.cox@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Field Operations,14-08-1941,Massachussets,Locator,Female,73898,Black,Divorced,Fully Meets,3
715,1142,Ibrahim Wolfe,02-Aug-23,Production Manager,Katie Lucas,ibrahim.wolfe@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unknown,Production       ,Project Management - Con,10-11-1992,Massachussets,Coordinator,Female,89723,Asian,Married,Fully Meets,3
716,1143,Elianna Schmitt,02-Sep-18,Production Manager,Margaret Gamble,elianna.schmitt@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Resignation,Production       ,Field Operations,20-06-1942,Massachussets,Lineman,Female,46695,Hispanic,Widowed,Fully Meets,3
717,1144,Colby Wolfe,13-Oct-19,Production Manager,Heidi Wang,colby.wolfe@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unknown,Production       ,Wireline Construction,16-04-1963,Massachussets,Project Manager,Female,12711,Asian,Single,Fully Meets,3
718,1145,Autumn Barrera,24-Sep-20,Production Technician II,David Moore,autumn.barrera@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Shop (Fleet),04-03-1948,Massachussets,Shop,Male,66792,Hispanic,Married,Fully Meets,3
719,1146,Emmalee Cervantes,06-Aug-23,Production Technician II,Richard Harvey,emmalee.cervantes@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unknown,Production       ,Field Operations,10-11-1963,Massachussets,Groundman,Male,81317,Hispanic,Divorced,Fully Meets,3
720,1147,Ernest Willis,11-Jun-19,Production Technician II,Lisa Shaw,ernest.willis@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,Production       , General - Conference,30-09-1943,Massachussets,Lineman,Female,50894,Black,Single,Fully Meets,3
721,1148,Jaxon Anderson,14-Feb-19,Production Technician II,Christopher Adams,jaxon.anderson@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Wireline Construction,22-06-1943,Massachussets,Project Manager,Female,22415,Black,Married,Fully Meets,3
722,1149,Precious Caldwell,17-Mar-22,Production Technician II,Brittany Brown,precious.caldwell@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Field Operations,17-09-1941,Massachussets,Locator,Female,5855,Asian,Married,Fully Meets,3
723,1150,Yahir Serrano,05-Aug-20,Production Technician I,Riley Schultz,yahir.serrano@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unknown,Production       ,Aerial,03-04-1981,Massachussets,Lineman,Female,64124,White,Single,Fully Meets,3
724,1151,Krystal Peterson,23-Aug-22,Production Technician I,Bradley Mitchell,krystal.peterson@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Field Operations,29-06-1978,Massachussets,Laborer,Male,2497,Asian,Widowed,Fully Meets,3
725,1152,Jadyn Haley,12-Jan-23,Production Technician I,Misty Mcknight,jadyn.haley@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Engineers,02-10-1963,Massachussets,Engineer,Female,36242,Other,Divorced,Fully Meets,3
726,1153,Davis Roberts,14-Apr-20,Production Technician I,Brian Hudson,davis.roberts@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,20-10-1941,Massachussets,Laborer,Female,87428,Asian,Divorced,Fully Meets,3
727,1154,Meadow Avery,27-Sep-21,Production Technician I,Andrew Perez,meadow.avery@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Production       ,Field Operations,01-11-1987,Massachussets,Laborer,Female,76772,White,Married,Fully Meets,3
728,1155,Allyson Owen,17-Nov-18,Production Technician I,Kimberly Marshall,allyson.owen@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Resignation,Production       ,Finance & Accounting,06-11-1951,Massachussets,Clerk,Female,21218,Other,Married,Fully Meets,3
729,1156,Francisco Simon,22-Jul-19,Production Technician I,Ashley Washington,francisco.simon@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Production       ,Billable Consultants,20-04-1980,Massachussets,Project Manager,Male,94316,Hispanic,Married,Fully Meets,3
730,1157,Trent Christian,10-Feb-19,Production Technician I,Kristen Chan,trent.christian@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Wireline Construction,18-03-1996,Massachussets,Manager,Male,39746,Hispanic,Married,Fully Meets,3
731,1158,Chaya Boyd,22-Nov-18,Production Technician I,Sean Ellis,chaya.boyd@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Production       ,Field Operations,04-07-1958,Massachussets,Technician,Male,96001,Asian,Widowed,Fully Meets,3
732,1159,Nehemiah Rivas,23-Apr-23,Production Technician I,Jennifer Cox,nehemiah.rivas@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,Splicing,03-06-1979,Massachussets,Splicer,Male,62733,Other,Divorced,Fully Meets,3
733,1160,Wyatt Spence,26-Dec-22,Production Technician I,Kevin Coleman,wyatt.spence@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Retirement,Production       , General - Conference,10-09-1976,Massachussets,Flagger,Female,66418,Asian,Single,Fully Meets,3
734,1161,Abram Fisher,14-Jun-20,Production Technician I,Brian Henderson,abram.fisher@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Unknown,Production       ,Yard (Material Handling),30-08-1954,Massachussets,Runner,Female,78453,Other,Widowed,Fully Meets,3
735,1162,Jayleen Oconnell,29-Mar-22,Production Technician I,Alyssa Myers DVM,jayleen.oconnell@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Production       , General - Conference,17-08-1983,Massachussets,Laborer,Female,85444,Asian,Widowed,Fully Meets,3
736,1163,Jordon Meadows,18-Dec-22,Production Manager,Julie Griffin,jordon.meadows@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unknown,Production       ,Project Management - Con,07-02-1996,Massachussets,Manager,Female,93166,White,Divorced,Fully Meets,3
737,1164,Justice Pineda,21-Mar-19,Production Manager,Curtis Fitzpatrick,justice.pineda@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,General - Selling General and Administrative,25-10-1950,Massachussets,Project Coordinator,Female,12732,Other,Married,Fully Meets,3
738,1165,Isiah Decker,08-Feb-21,Production Manager,Elizabeth Garcia,isiah.decker@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,Field Operations,09-09-1998,Massachussets,Laborer,Female,48895,Other,Widowed,Fully Meets,3
739,1166,Giada Boone,06-Jun-22,Production Technician II,Michelle Castillo,giada.boone@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,13-01-1965,Massachussets,Foreman,Male,73043,Other,Married,Fully Meets,3
740,1167,Camryn Guerra,01-Nov-21,Production Technician II,Caroline Grant,camryn.guerra@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Field Operations,01-09-1955,Massachussets,Laborer,Female,69064,Other,Single,Fully Meets,3
741,1168,Melody Rollins,19-Jan-23,Production Technician II,Mark Ellis,melody.rollins@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Unknown,Production       ,Field Operations,10-01-1951,Massachussets,Assistant,Female,85041,White,Married,Fully Meets,3
742,1169,Lucia Cummings,30-Jul-20,Production Technician II,Mrs. Danielle Dickerson DDS,lucia.cummings@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Unknown,Production       ,Field Operations,15-09-1960,Massachussets,Operator,Female,66037,Asian,Single,Fully Meets,3
743,1170,Jaylen Serrano,16-Jul-23,Production Technician II,Stacy Ellis,jaylen.serrano@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Underground,18-07-1951,Massachussets,Laborer,Female,53112,Black,Single,Fully Meets,3
744,1171,Jayson Bright,16-Jun-22,Production Technician I,Hannah Bailey,jayson.bright@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Field Operations,24-07-1953,Massachussets,Laborer,Female,93320,Hispanic,Single,Fully Meets,3
745,1172,Carlie Wilkerson,13-Jun-21,Production Technician I,Charles Rogers,carlie.wilkerson@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Voluntary,Production       ,Engineers,20-05-1952,Massachussets,Engineer,Male,39849,Asian,Married,Fully Meets,3
746,1173,Kaylyn Patrick,14-Nov-20,Production Technician I,Christine Foster,kaylyn.patrick@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Resignation,Production       ,Internet Service Provider,30-01-1968,Massachussets,Manager,Female,38596,White,Widowed,Fully Meets,3
747,1174,Evie Pope,16-Jun-20,Production Technician I,Tyler Brown,evie.pope@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Production       ,Field Operations,10-12-1973,Massachussets,Construction Manager,Female,31731,Other,Widowed,Fully Meets,3
